956	back	NOUN	488024109	C2	[be (like) water off a duck's back]	If criticisms, insults, etc. are like water off a duck's back to you, they do not affect you at all.
957	back	ADJECTIVE	488024109	A2	[AT BACK]	at or near the back of something
958	back	ADJECTIVE	488024109	C1	[back road/street]	a very small road or street that goes behind or between buildings
959	back	VERB	488024109	C2	[back (sth) away/into/out, etc.]	to move backwards or drive backwards
960	back	VERB	488024109	C2	[SUPPORT]	to give support or help to a person, plan, or idea
961	backache	NOUN	187793	B1	[]	pain in your back
962	background	NOUN	52214134	B1	[EXPERIENCE]	a person's education, family and experience of life
963	background	NOUN	52214134	B2	[SOUND]	sounds that you can hear that are not the main sounds that you are listening to
964	background	NOUN	52214134	B2	[PICTURE]	the things that can be seen behind the main things or people in a picture
965	background	NOUN	52214134	B2	[SITUATION]	the situation that an event happens in, or things which have happened in the past which affect it
966	background	NOUN	52214134	C2	[in the background]	If a person stays in the background, they try not to be noticed.
967	backing	NOUN	5397022	C2	[]	support, especially money, for a person or plan
968	backpack	NOUN	4514732	B1	[]	a bag that you carry on your back
969	backpacker	NOUN	1245672	B1	[]	someone, especially a young person, who travels around an area without spending much money, carrying a backpack
970	backpacking	NOUN	2637272	B1	[]	when you travel around an area without spending much money, carrying a backpack
971	backup	NOUN	24603738	B2	[EXTRA HELP]	extra help, support or equipment which is available if you need it
972	backup	NOUN	24603738	B2	[COPY]	a copy of information that is held on a computer, which is stored separately from the computer
973	backward	ADJECTIVE	3758544	C2	[]	less developed or slower to develop than normal
974	backwards	ADVERB	3447629	B1	[]	towards the direction behind you
975	bacon	NOUN	5385205	B1	[]	meat from a pig cut into long thin slices
976	bacteria	NOUN	7530969	C1	[]	very small living things that sometimes cause disease
977	bad	ADJECTIVE	95096787	A1	[UNPLEASANT]	unpleasant; causing difficulties or harm
978	bad	ADJECTIVE	95096787	A2	[LOW QUALITY]	of low quality and not acceptable
979	bad	ADJECTIVE	95096787	A2	[not (too) bad]	satisfactory
980	bad	ADJECTIVE	95096787	A2	[be bad for sb/sth]	to be harmful for someone or something
981	bad	ADJECTIVE	95096787	B1	[SEVERE]	very serious or severe
982	bad	ADJECTIVE	95096787	B1	[NOT LUCKY]	not lucky, or not happening how you would like
983	bad	ADJECTIVE	95096787	B1	[feel bad about sth/doing sth]	to feel guilty or sorry about something that has happened
984	bad	ADJECTIVE	95096787	B1	[too bad]	used to say that you are sorry about a situation
985	bad	ADJECTIVE	95096787	B1	[EVIL]	(of people or actions) evil or morally unacceptable
986	bad	ADJECTIVE	95096787	B2	[NOT FRESH]	Bad food is not fresh and cannot be eaten.
987	bad	ADJECTIVE	95096787	C1	[PAINFUL]	If you have a bad arm, leg, heart, etc., there is something wrong with it and it is painful.
988	bad	ADJECTIVE	95096787	C1	[too bad]	used to say that nothing can be done to change a situation
989	badge	NOUN	6145138	B2	[]	a piece of metal, plastic, etc., with words or a picture on it which you wear on your clothes
990	badly	ADVERB	5290145	A2	[LOW QUALITY]	in a way that is not acceptable or of good quality
991	badly	ADVERB	5290145	A2	[VERY MUCH]	very much
992	badly	ADVERB	5290145	A2	[VERY SERIOUSLY]	very seriously
993	badly	ADVERB	5290145	B2	[UNPLEASANT]	in an unpleasant way
994	badminton	NOUN	2111283	A2	[]	a sport for two or four people in which you hit a light object with feathers over a net
995	bad-tempered	ADJECTIVE	1359752	B2	[]	describes a person who becomes angry and annoyed easily
996	bag	NOUN	40671821	A1	[]	a container made of paper, plastic, leather, etc., used for carrying things
997	baggage	NOUN	2340989	B1	[CASES]	all the cases and bags that you take with you when you travel
998	baggage	NOUN	2340989	C2	[FEELINGS]	feelings and experiences from the past that influence how you think and behave now
999	bake	VERB	3785783	A2	[]	to cook something such as bread or a cake with dry heat in an oven
1000	baker	NOUN	14862470	B1	[]	someone who makes and sells bread, cakes, etc. A shop that sells bread and cakes is usually called a baker's.
1001	bakery	NOUN	3947064	B2	[]	a place where bread, cakes, etc. are made or sold
1002	balance	NOUN	41651718	B2	[WEIGHT]	when the weight of someone or something is spread in such a way that they do not fall over
1003	balance	NOUN	41651718	B2	[EQUAL IMPORTANCE]	when the correct amount of importance is given to each thing so that a situation is successful
1004	balance	NOUN	41651718	B2	[MONEY]	the amount of money that you still have to pay, or that you have left to use
1005	balance	NOUN	41651718	B2	[on balance]	used to give your opinion after you have considered all the facts about something
1006	balance	NOUN	41651718	C1	[strike a balance]	to give two things the same amount of attention
1007	balance	NOUN	41651718	C2	[be/hang in the balance]	If something is or hangs in the balance, nobody knows if it will continue to exist in the future or what will happen to it.
1008	balance	VERB	41651718	B2	[NOT FALLING]	to be in a position where you will not fall to either side, or to put something in this position
1009	balance	VERB	41651718	B2	[EQUAL IMPORTANCE]	to give several things equal amounts of importance, time or money so that a situation is successful
1010	balanced	ADJECTIVE	9592756	B2	[a balanced diet/meal]	a healthy mixture of different types of food
1011	balanced	ADJECTIVE	9592756	B2	[FAIR]	considering all the facts in a fair way
1012	balcony	NOUN	4258129	B1	[HOUSE ETC.]	a small area joined to the wall outside an upper room where you can stand or sit
1013	balcony	NOUN	4258129	C2	[THEATRE]	the seats in an upper area of a theatre
1014	bald	ADJECTIVE	5944017	B1	[]	with little or no hair on the head
1015	ball	NOUN	43399906	A1	[ROUND OBJECT]	a round object that you throw, kick, or hit in a game, or something with this shape
1016	ball	NOUN	43399906	C1	[be on the ball]	to be quick to understand and react to things
1017	ball	NOUN	43399906	C2	[set/start the ball rolling]	to begin an activity that involves a group of people
1018	ballet	NOUN	5896294	B1	[]	(a theatrical work with) a type of dancing where carefully organized movements tell a story or express an idea
1019	balloon	NOUN	6719614	A2	[]	a small, coloured rubber bag that you blow air into or fill with air until it is round in shape, used for decoration at parties or as a children's toy
1020	ban	VERB	11940116	B2	[]	to forbid something, especially officially
1021	ban	NOUN	11940116	B2	[]	an official order that prevents something from happening
1022	banana	NOUN	5567941	A1	[]	a long curved fruit with a yellow skin
1023	band	NOUN	68569061	A1	[MUSIC]	a group of musicians who play modern music together
1024	band	NOUN	68569061	C2	[CIRCLE]	a piece of material put around something
1025	bandage	NOUN	605193	B1	[]	a long piece of soft cloth that you tie around an injured part of the body
1026	bandwagon	NOUN	771081	C2	[get/jump on the bandwagon]	to become involved in an activity which is successful so that you can get the advantages of it yourself
1027	bang	VERB	17596497	B2	[]	to make a sudden loud noise or to cause something to do this
1028	bang	NOUN	17596497	B2	[]	a sudden loud noise
1029	bank	NOUN	91559349	A1	[MONEY]	an organization or place where you can borrow money, save money, etc.
1030	bank	NOUN	91559349	B2	[RIVER]	sloping raised land, especially along the sides of a river
1031	bank account	NOUN	2207289	B1	[]	an arrangement with a bank to keep your money there and to allow you to take it out when you need to
1032	banker	NOUN	4138729	B2	[]	someone with an important position in a bank
1033	banking	NOUN	30095341	B2	[]	the business of operating a bank
1034	bankrupt	ADJECTIVE	1367273	C1	[]	unable to continue in business because you cannot pay your debts
1035	bar	NOUN	77375075	A1	[DRINKING PLACE]	a place where especially alcoholic drinks are sold and drunk, or the area in such a place where the person serving the drinks stands
1036	bar	NOUN	77375075	B1	[BLOCK]	a substance that has been made into a solid, rectangular shape
1037	bar	NOUN	77375075	B2	[LONG PIECE]	a straight stick made of metal
1038	bar	NOUN	77375075	B2	[behind bars]	in prison
1039	bar	NOUN	77375075	C2	[PREVENTING SUCCESS]	something that prevents you doing something or having something
1040	barbecue	NOUN	3453189	A2	[PARTY]	a party at which meat and other food is cooked and eaten outdoors
1041	barbecue	NOUN	3453189	A2	[EQUIPMENT]	a piece of equipment used for cooking food outdoors
1042	barbecue	VERB	3453189	B1	[]	to cook food on a barbecue
1043	barber	NOUN	4241984	B1	[]	someone whose job is to cut men's hair. The place where a barber works is usually called the barber's.
1044	bare	ADJECTIVE	8546200	B2	[NO CLOTHES]	not covered by clothes
1045	bare	ADJECTIVE	8546200	B2	[NOT COVERED]	not covered by anything
1046	bare	ADJECTIVE	8546200	C2	[BASIC]	including only the smallest amount that you need of something
1047	bare	ADJECTIVE	8546200	C2	[EMPTY]	empty
1048	bare	ADJECTIVE	8546200	C2	[with your bare hands]	without using any type of tool or weapon when doing something that requires a lot of strength
1049	barely	ADVERB	6764292	B2	[]	only just
1050	bargain	NOUN	19912730	B2	[CHEAP]	something that is on sale for less than its usual price or its real value
1051	bargain	NOUN	19912730	C2	[into the bargain]	as well as everything else
1052	bark	VERB	3559940	B2	[DOG]	If a dog barks, it makes loud, short sounds.
1053	bark	VERB	3559940	C2	[SHOUT]	to say something loudly and quickly
1054	bark	NOUN	3559940	C2	[TREE]	the hard, outside part of a tree
1055	barman	NOUN	283994	B1	[]	a man who serves drinks in a bar
1056	barn	NOUN	5952183	C2	[]	a large building on a farm where crops or animals can be kept
1057	barrier	NOUN	8353617	B2	[FENCE]	a type of fence that stops people from going into an area
1058	barrier	NOUN	8353617	B2	[PREVENTING]	something that prevents people from doing what they want to do
1059	base	NOUN	81894680	B2	[BOTTOM]	the bottom part of something, or the part something rests on
1060	base	NOUN	81894680	B2	[MILITARY]	a place where people in the armed forces live
1061	base	NOUN	81894680	C2	[MAIN PLACE]	the main place where a person lives and works, or from where they do things
1062	base	NOUN	81894680	C2	[MAIN PART]	the most important part of something, from which other things can develop
1063	base	VERB	81894680	B2	[be based at/in/etc.]	to have a particular town or area, etc. as the main place where you live and work, or where you do business from
1064	baseball	NOUN	35068361	A2	[]	(the ball used in) a game played by two teams of nine players, in which a player hits a ball with a bat and tries to run around the four corners of a large square area of the field before the other team returns the ball
1065	basement	NOUN	6386071	B2	[]	a room or set of rooms that is below ground level in a building
1066	basic	ADJECTIVE	84840226	B1	[MAIN]	being the main or most important part of something
1067	basic	ADJECTIVE	84840226	B1	[NECESSARY]	including or providing only the things that are most necessary
1068	basic	ADJECTIVE	84840226	B1	[SIMPLE]	very simple, with nothing special added
1069	basically	ADVERB	12428283	B2	[SIMPLY]	used to introduce a short explanation about something
1070	basically	ADVERB	12428283	C1	[MOSTLY]	in the most important ways
1071	basics	NOUN	12316733	B2	[the basics]	the most important facts, skills, or needs
1072	basin	NOUN	10544774	B1	[]	the bowl that is fixed to the wall in a bathroom, where you wash your hands and face
1073	basis	NOUN	59901425	B2	[on a daily/monthly/regular, etc. basis]	how often something happens or is done
1074	basis	NOUN	59901425	B2	[METHOD]	a way or method of doing something
1075	basis	NOUN	59901425	C1	[REASON]	the reason for something
1076	basis	NOUN	59901425	C1	[on the basis of sth]	having something as a reason
1077	basis	NOUN	59901425	C1	[DEVELOPMENT]	a situation, fact, or idea from which something can develop
1078	basket	NOUN	45023597	B1	[]	a container, usually with a handle, that is made of thin pieces of wood, wire, plastic, etc.
1079	basketball	NOUN	33848810	A1	[]	a game in which two teams try to score points by throwing a ball through a high net, or the ball used in this game
1080	bat	NOUN	7725300	A2	[STICK]	a specially shaped piece of wood used for hitting the ball in many games
1081	bat	NOUN	7725300	B1	[ANIMAL]	a small animal like a mouse with wings that flies at night
1082	bath	NOUN	30537308	A1	[WASH]	when you wash your body in a bath, or the water in the bath
1083	bath	NOUN	30537308	A1	[CONTAINER]	the container that you sit or lie in to wash your body
1084	bathroom	NOUN	18235238	A1	[ROOM]	a room with a bath and/or shower and often a toilet
1085	battery	NOUN	51449559	A2	[]	a device that produces electricity to provide power for mobile phones, laptop computers, radios, cars, etc.
1086	battery	NOUN	51449559	C2	[recharge your batteries]	to have a period of rest and relaxation so that you feel energetic again
1087	battle	NOUN	31344458	B1	[WAR]	a fight between armed forces in a war
1088	battle	NOUN	31344458	B2	[PROBLEMS/ILLNESS]	a fight against something that is very difficult, or that is hurting or destroying you
1089	battle	NOUN	31344458	C2	[ARGUMENT]	when two people or groups compete against each other or have an argument about something
1090	battle	VERB	31344458	C2	[]	to try very hard to do something difficult or to fight against someone or something
1091	bay	NOUN	78967124	B1	[COAST]	an area of coast where the land curves in
1092	bay	NOUN	78967124	C2	[keep/hold sth at bay]	to prevent something unpleasant from coming near you or from happening
1093	be	VERB	2398724162	A1	[I am Spanish/a teacher, etc.]	used to give information about someone or something
1094	be	VERB	2398724162	A1	[there is/there are/there was, etc.]	used to say that someone or something exists
1095	be	VERB	2398724162	A1	[POSITION]	used to say or ask where someone or something is
1096	be	VERB	2398724162	A2	[have/has been to]	used to say that someone has gone to a place and returned from that place
1097	be	AUXILIARY VERB	2398724162	A2	[CONTINUE]	used with the present participle of other verbs to describe actions that are or were still continuing
1098	be	AUXILIARY VERB	2398724162	A2	[PASSIVE]	used with the past participle of other verbs to form the passive
1099	beach	NOUN	105642682	A1	[]	an area of sand or small stones next to the sea
1100	beak	NOUN	561383	C1	[]	the hard part of a bird's mouth
1101	beam	NOUN	11827772	B2	[]	a line of light shining from something
1102	bean	NOUN	8839308	A2	[]	a seed, or the pod containing seeds, of various climbing plants, eaten as a vegetable
1103	bear	NOUN	31981362	A2	[]	a large, strong, wild animal with thick fur
1104	bear	VERB	31981362	B2	[ACCEPT]	to accept someone or something unpleasant
1105	bear	VERB	31981362	B2	[bear (sb/sth) in mind]	to remember to consider someone or something that may be useful in the future
1106	bear	VERB	31981362	C1	[NAME]	to have or show a particular name, picture, or symbol
1107	bear	VERB	31981362	C1	[bear left/right]	to turn left or right
1108	bear	VERB	31981362	C2	[bear a/no resemblance/relation, etc. to sb/sth]	to be similar to someone or something
1109	bear	VERB	31981362	C2	[bear a grudge]	to continue to have a bad feeling towards someone
1110	bear	VERB	31981362	C2	[HAVE CHILD]	to give birth to a child
1111	bear	VERB	31981362	C2	[bear fruit]	If something that someone does bears fruit, it produces successful results.
1112	bear	VERB	31981362	C2	[grin and bear it]	to accept an unpleasant or difficult situation because there is nothing you can do to improve it
1113	beard	NOUN	3166516	A1	[]	the hair that grows on a man's chin
1114	beat	VERB	27616668	B1	[DEFEAT]	to defeat or do better than
1115	beat	VERB	27616668	B1	[HEART]	When your heart beats, it makes regular movements and sounds.
1116	beat	VERB	27616668	B2	[HIT]	to hit a person or animal repeatedly
1117	beat	VERB	27616668	C1	[BETTER THAN]	to be better than something
1118	beat	VERB	27616668	C1	[FOOD]	to mix food using hard, quick movements
1119	beat	VERB	27616668	C1	[beat about/around the bush]	to avoid talking about something difficult or embarrassing
1120	beat	VERB	27616668	C2	[SOUND]	to hit against something hard, making a continuous or regular sound
1121	beat	VERB	27616668	C2	[you can't beat sth]	used to emphasize that something is best
1122	beat	NOUN	27616668	B2	[REGULAR SOUND]	a regular movement or sound, especially that made by your heart
1123	beat	NOUN	27616668	B2	[MUSIC]	the main rhythm of a piece of music
1124	beautiful	ADJECTIVE	58503804	A1	[ATTRACTIVE]	very attractive
1125	beautiful	ADJECTIVE	58503804	A1	[PLEASANT]	very pleasant
1126	beautifully	ADVERB	5155531	B1	[]	in a way that is beautiful
1127	beauty	NOUN	87572240	B1	[BEING BEAUTIFUL]	the quality of being beautiful
1128	beauty	NOUN	87572240	C2	[the beauty of sth]	the quality that makes something especially good or attractive
1129	because	CONJUNCTION	271323986	A1	[]	used to give a reason for something
1130	because of	PREPOSITION	41152103	B1	[]	as a result of
1131	become	VERB	120495036	A2	[become available/rich/a writer, etc.]	to start to be something
1132	become	VERB	120495036	C2	[what/whatever became of sb/sth]	something you say when you want to know what has happened to someone
1133	bed	NOUN	64262881	A1	[FOR SLEEP]	a piece of furniture that you sleep on
1134	bed	NOUN	64262881	C2	[BOTTOM]	the ground at the bottom of the sea, a river, etc.
1135	bed	NOUN	64262881	C2	[GROUND]	a piece of ground that is used for growing plants, especially flowers
1136	bedroom	NOUN	26229848	A1	[]	a room used for sleeping in
1137	bee	NOUN	8659734	B1	[]	a yellow and black flying insect which makes honey and can sting you
1138	beef	NOUN	11441469	B1	[]	the meat of a cow
1139	beer	NOUN	20486707	A1	[]	an alcoholic drink made from grain
1140	before	PREPOSITION	277546019	A1	[EARLIER]	earlier than something or someone
1141	before	PREPOSITION	277546019	A2	[PLACE]	at a place that you arrive at first when travelling towards another place
1142	before	PREPOSITION	277546019	B1	[IN FRONT OF]	in a position in front of someone or something
1143	before	PREPOSITION	277546019	B1	[IN ORDER]	in front of someone or something in an order or a list
1144	before	PREPOSITION	277546019	C2	[IMPORTANCE]	treated as more important than someone or something
1145	before	CONJUNCTION	277546019	A2	[EARLIER]	earlier than the time when something happens
1146	before	CONJUNCTION	277546019	B1	[TO AVOID SOMETHING]	in order to avoid something bad happening
1147	before	CONJUNCTION	277546019	B1	[UNTIL]	until (the event mentioned)
1148	before	CONJUNCTION	277546019	C1	[before you know it]	very soon
1149	before	ADVERB	277546019	A2	[]	at an earlier time, or on a previous occasion
1150	before	ADVERB	277546019	C2	[long before]	a long period of time before something
1151	beg	VERB	2616794	B2	[STRONG REQUEST]	to make a very strong and urgent request
1152	beg	VERB	2616794	B2	[VERY POOR]	to ask someone for food or money, because you do not have any
1153	begin	VERB	45434902	A1	[START TO HAPPEN]	to start to happen
1154	begin	VERB	45434902	A2	[START TO DO]	to start to do something
1155	begin	VERB	45434902	B1	[begin with sth]	to have something at the start
1156	begin	VERB	45434902	B1	[to begin with]	at the start of a situation
1157	begin	VERB	45434902	B2	[to begin with]	used to give the first important reason for something
1158	beginner	NOUN	5779949	A2	[]	someone who is starting to do or learn something for the first time
1159	beginning	NOUN	49148844	A2	[]	the first part of something or the start of something
1160	behalf	NOUN	21247820	B2	[on behalf of sb or on sb's behalf]	If you do something on behalf of someone, you do it for them or instead of them.
1161	behave	VERB	3193930	B1	[IN A PARTICULAR WAY]	to do or say things in a particular way
1162	behave	VERB	3193930	B1	[BE POLITE]	to be polite and not make a situation difficult
1163	behaviour	NOUN	14175567	B1	[]	the way that you behave
1164	behind	PREPOSITION	53824933	A1	[BACK]	at or to the back of someone or something
1165	behind	PREPOSITION	53824933	B1	[SLOWER]	slower or less successful than someone or something
1166	behind	PREPOSITION	53824933	B1	[SUPPORTING]	giving your help or support to someone
1167	behind	PREPOSITION	53824933	B2	[behind bars]	in prison
1168	behind	PREPOSITION	53824933	C1	[CAUSING]	causing something, or responsible for something
1169	behind	PREPOSITION	53824933	C2	[NOT AFFECTING]	If a bad experience or your own bad behaviour is behind you, it does not exist or affect your life now.
1170	behind	PREPOSITION	53824933	C2	[behind sb's back]	If you do something behind someone's back, you do it without them knowing, often in an unfair way.
1171	behind	PREPOSITION	53824933	C2	[behind closed doors]	privately and not in public
1172	behind	PREPOSITION	53824933	C2	[behind the scenes]	If something happens behind the scenes, it happens secretly.
1173	behind	ADVERB	53824933	B1	[BACK]	at or to the back of someone or something
1174	behind	ADVERB	53824933	B1	[PLACE]	in the place where someone or something was before
1175	behind	ADVERB	53824933	C1	[SLOWER]	slower or later than someone else, or than you should be
1176	behind	ADVERB	53824933	C1	[behind the times]	not fashionable or modern
1177	being	NOUN	242783091	C2	[come into being]	to start to exist
1178	belief	NOUN	12108114	B2	[TRUE]	when you believe that something is true or real
1179	belief	NOUN	12108114	B2	[IDEA]	an idea that you are certain is true
1180	belief	NOUN	12108114	C2	[EFFECTIVE]	the feeling that someone or something is effective or right
1181	belief	NOUN	12108114	C2	[beyond belief]	too bad, good, difficult, etc. to be real
1182	believe	VERB	75918053	A2	[TRUE]	to think that something is true, or that what someone says is true
1183	believe	VERB	75918053	A2	[THINK]	to think something, without being completely sure
1184	believe	VERB	75918053	B1	[not believe your eyes/ears]	to be very surprised when you see someone or something, or when you hear what someone says
1185	believe	VERB	75918053	B1	[believe it or not]	used to say that something is true although it seems surprising
1186	bell	NOUN	25283918	B1	[ELECTRICAL OBJECT]	an electrical object that makes a ringing sound when you press a button
1187	bell	NOUN	25283918	B2	[METAL OBJECT]	a hollow, metal object, shaped like a cup, that makes a ringing sound when you hit it
1188	bell	NOUN	25283918	C2	[ring a bell]	If a word, especially a name, rings a bell, you think you have heard it before.
1189	belong	VERB	9233597	B2	[RIGHT PLACE]	If something belongs somewhere, that is the place it should be in.
1190	belong	VERB	9233597	B2	[HAPPY SOMEWHERE]	to feel happy or comfortable in a situation
1191	belongings	NOUN	903475	B2	[]	the things that a person owns, especially those which can be carried
1192	below	ADVERB; PREPOSITION	145701629	A1	[POSITION]	in a lower position than someone or something else
1193	below	ADVERB; PREPOSITION	145701629	B1	[LESS]	less than a particular amount or level
1194	below	ADVERB; PREPOSITION	145701629	C2	[RANK]	lower in rank
1195	belt	NOUN	17247395	A2	[CLOTHING]	a long, thin piece of leather, cloth, or plastic that you wear around your waist
1196	belt	NOUN	17247395	C2	[tighten your belt]	to try to spend less money
1197	bench	NOUN	8992211	B2	[]	a long seat for two or more people, usually made of wood or metal
1198	bend	VERB	9342191	B2	[BODY]	to move your body or part of your body so that it is not straight
1199	bend	VERB	9342191	B2	[CURVE]	to (cause to) curve
1200	bend	NOUN	9342191	B2	[CURVED PART]	a curved part of something
1201	bend	NOUN	9342191	C2	[drive/send sb round the bend]	to make someone very angry, especially by continuing to do something annoying
1202	beneath	PREPOSITION	7362453	B2	[UNDER]	under something, or in a lower position than something
1203	beneath	PREPOSITION	7362453	C2	[NOT GOOD ENOUGH]	If someone or something is beneath you, you think you are too important or from too high a social class to spend time on them.
1204	beneath	PREPOSITION	7362453	C2	[beneath your dignity]	If it is beneath your dignity to do something, you think you are too important or from too high a class to do it.
1205	beneficial	ADJECTIVE	7174133	B2	[]	helpful, useful or good
1206	benefit	NOUN	47703520	B1	[]	something that helps you or gives you an advantage
1207	benefit	NOUN	47703520	C2	[give sb the benefit of the doubt]	to choose to believe what someone tells you even though it may be wrong or a lie
1208	benefit	NOUN	47703520	C2	[for sb's benefit]	in order to help someone
1209	benefit	VERB	47703520	B2	[]	to be helped by something or to help someone
1210	berry	NOUN	7551906	B2	[]	a small round fruit on particular plants and trees
1211	beside	PREPOSITION	5543255	A2	[NEXT TO]	next to someone or something, or very near them
1212	beside	PREPOSITION	5543255	C2	[be beside yourself (with sth)]	to experience a powerful emotion
1213	beside	PREPOSITION	5543255	C2	[beside the point]	not important or not connected with what you are talking about
1214	besides	PREPOSITION	12246405	B1	[]	in addition to something or someone
1215	besides	ADVERB	12246405	B1	[EXTRA REASON]	used to give another reason for something
1216	besides	ADVERB	12246405	B1	[IN ADDITION TO]	in addition to
1217	best	ADJECTIVE	371852748	A1	[BETTER THAN ALL]	(superlative of good) better than any other
1218	best	ADJECTIVE	371852748	A2	[best wishes]	something that you write at the end of a letter
1219	best	ADJECTIVE	371852748	C1	[the next best thing]	the thing that is best, if you cannot have or do the thing you really want
1220	best	ADJECTIVE	371852748	C2	[your best bet]	Someone’s best bet is the action most likely to be successful.
1221	best	ADVERB	371852748	A1	[MOST]	(superlative of well) most, or more than any other
1222	best	ADVERB	371852748	B1	[MOST SUITABLE]	(superlative of well) in the most suitable or satisfactory way
1223	best	ADVERB	371852748	C2	[know best]	to be the most suitable person to have responsibility and make important decisions
1224	best	NOUN	371852748	A2	[all the best]	used to say that you hope someone will be happy, healthy, successful, etc., often when saying goodbye
1225	best	NOUN	371852748	B1	[the best]	someone or something that is better than any other
1226	best	NOUN	371852748	B1	[at his/its, etc. best]	at the highest level of achievement or quality
1227	best	NOUN	371852748	B1	[do/try your best]	to make the greatest effort possible
1228	best	NOUN	371852748	B2	[make the best of sth]	to try to be positive about a situation you do not like but cannot change
1229	best	NOUN	371852748	C1	[(have) the best of both worlds]	to have the advantages of two different situations
1230	best	NOUN	371852748	C2	[at best]	used to show that the most positive way of considering something is still not good
1231	best	NOUN	371852748	C2	[for the best]	If something is for the best, it seems unpleasant now, but will improve a situation in the future.
1232	best	NOUN	371852748	C2	[bring out the best in sb]	to cause someone's best qualities to show
1233	best	NOUN	371852748	C2	[at the best of times]	used to show that something is not good when it is the best it can be
1234	bestseller	NOUN	1288316	B2	[]	a very popular book that many people have bought
1235	bet	VERB	15943118	B1	[I bet (you)]	something that you say to show that you believe that something is true or will happen
1236	bet	VERB	15943118	C1	[I bet (you)]	to risk money on the result of a game, competition, etc.
1237	bet	NOUN	15943118	C2	[RISK]	when you risk money on the result of a game, competition, etc.
1238	bet	NOUN	15943118	C2	[your best bet]	the best decision or choice
1239	bet	NOUN	15943118	C2	[a safe bet]	something that you are certain will happen
1240	betray	VERB	557182	B2	[]	to behave in a dishonest or cruel way to someone who trusts you
1241	better	ADJECTIVE	157079378	A1	[HIGHER STANDARD]	(comparative of good) of a higher quality, more effective, or more enjoyable than something or someone else
1242	better	ADJECTIVE	157079378	A1	[HEALTHY]	healthy, or less ill than before
1243	better	ADVERB	157079378	A2	[COMPARATIVE]	(comparative of well) to a greater degree, or in a more successful or more effective way
1244	better	ADVERB	157079378	A2	[I/you/he, etc. had better do sth]	used to say what someone should do
1245	better	ADVERB	157079378	C2	[know better]	to have enough experience not to do something stupid or something that will not achieve anything
1246	between	PREPOSITION	255436698	A1	[SPACE]	in the space that separates two places, people or objects
1247	between	PREPOSITION	255436698	A1	[TIME]	in the period of time which separates two different events or times
1248	between	PREPOSITION	255436698	A1	[INVOLVE]	involving two or more groups of people
1249	between	PREPOSITION	255436698	A2	[AMOUNT]	used to show the largest and smallest amount or level of something
1250	between	PREPOSITION	255436698	A2	[CONNECT]	connecting two or more places, things or people
1251	between	PREPOSITION	255436698	A2	[SEPARATE]	separating two places or things
1252	between	PREPOSITION	255436698	B1	[SHARE]	among two or more people or things
1253	between	ADVERB	255436698	C1	[SPACE]	in the space that separates two people, places, or things
1254	between	ADVERB	255436698	C1	[TIME]	in the period of time that separates two events or times
1255	beware	VERB	3744629	C1	[]	used in order to warn someone to be careful
1256	beyond	PREPOSITION	47315243	B2	[DISTANCE]	on the other side of something
1257	beyond	PREPOSITION	47315243	B2	[TIME]	continuing after a particular time or date
1258	beyond	PREPOSITION	47315243	B2	[beyond my/our, etc. control]	not able to be changed by me/us, etc.
1259	beyond	PREPOSITION	47315243	C1	[INVOLVING OTHERS]	involving or affecting other things or people than the ones you have talked about
1260	beyond	PREPOSITION	47315243	C1	[NOT UNDERSTAND]	If something is beyond you, you cannot understand it.
1261	beyond	PREPOSITION	47315243	C2	[beyond belief]	too bad, good, difficult, etc. to be real
1262	beyond	PREPOSITION	47315243	C2	[beyond dispute]	certain or certainly
1263	beyond	PREPOSITION	47315243	C2	[beyond your wildest dreams]	bigger or better than anything you could imagine or hope for
1264	beyond	PREPOSITION	47315243	C2	[beyond (sb's) reach]	not possible for someone to have
1265	beyond	ADVERB	47315243	C1	[PLACE]	past a place
1266	beyond	ADVERB	47315243	C2	[TIME]	continuing after a particular time or date
1267	bias	NOUN	8807284	C2	[]	when you support or oppose someone or something in an unfair way because you are influenced by your personal opinions
1268	biased	ADJECTIVE	2657852	C1	[]	showing unfair support for or opposition to someone or something because of your personal opinions
1269	bicycle	NOUN	8344882	A2	[]	a two-wheeled vehicle that you sit on and move by turning the two pedals
1270	bid	NOUN	70427114	C1	[OFFER]	an offer to do something when you are competing with other people to do it
1271	bid	NOUN	70427114	C2	[ATTEMPT]	an attempt to achieve something
1272	bid	NOUN	70427114	C2	[BUY]	an offer to pay a particular amount of money for something
1273	bid	VERB	70427114	C2	[]	to offer to pay an amount of money for something
1274	big	ADJECTIVE	216690546	A1	[SIZE]	large in size or amount
1275	big	ADJECTIVE	216690546	A2	[your big brother/sister]	your older brother/sister
1276	big	ADJECTIVE	216690546	A2	[IMPORTANT]	important or serious
1277	big	ADJECTIVE	216690546	C1	[SUCCESSFUL]	successful or popular
1278	big	ADJECTIVE	216690546	C2	[in a big way]	used to say that someone or something does something to a large degree
1279	bike	NOUN	24286396	A2	[BICYCLE]	a bicycle
1280	bike	NOUN	24286396	B1	[MOTORCYCLE]	a motorcycle
1281	bikini	NOUN	12105241	B2	[]	a piece of clothing with two parts that women wear for swimming
1282	bilingual	ADJECTIVE	3453570	C1	[]	using or able to speak two languages
1283	bill	NOUN	98494166	A2	[]	a piece of paper that tells you how much you must pay for something you have bought or for a service you have used
